Restaurant ID,Restaurant Name,Country Code,City,Longitude,Latitude,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Cuisine1,Cuisine2,Cuisine3,Cuisine4,Cuisine5,Cuisine6,Cuisine7,Cuisine8
17696955,Texas Roadhouse,216,Waterloo,-92.4291,42.5127,25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,93,American, BBQ, Steak,,,,,
17696957,Tony's La Pizzeria,216,Waterloo,-92.445723,42.53489,25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,89,Pizza, Sandwich,,,,,,
17697418,Chapala,216,Waterloo,-92.323032,42.477281,25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,69,Mexican,,,,,,,
17697386,Galleria de Paco,216,Waterloo,-92.339721,42.494908,40,Dollar($),No,No,No,No,3,3.6,Yellow,Good,86,American,,,,,,,
17697224,Golden China,216,Waterloo,-92.356066,42.458979,10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,73,Chinese,,,,,,,
17697304,Rudy's Tacos,216,Waterloo,-92.3772,42.499705,25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,104,Mexican,,,,,,,
17697389,The Screaming Eagle,216,Waterloo,-92.335523,42.4984,10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,101,American, Bar Food,,,,,,
17697424,The Thai Bowl,216,Waterloo,-92.335769,42.497919,10,Dollar($),No,No,No,No,1,3.5,Yellow,Good,58,Thai,,,,,,,
17697332,Tokyo Japanese Steak House,216,Waterloo,-92.3234,42.46558,25,Dollar($),No,No,No,No,2,3.9,Yellow,Good,156,Japanese, Steak, Sushi,,,,,
17694056,Theo Yianni's Authentic Greek Restaurant,216,Weirton,-80.529488,40.396043,25,Dollar($),No,No,No,No,2,3.9,Yellow,Good,156,Burger, Greek, Sandwich,,,,,
17559793,Fishpatrick's Crabby Cafe,216,Winchester Bay,-124.175346,43.678998,25,Dollar($),No,No,No,No,2,3.2,Orange,Average,16,Burger, Seafood, Steak,,,,,
16668008,Arigato Sushi,37,Yorkton,-102.4613173,51.2106824,25,Dollar($),No,No,No,No,2,3.3,Orange,Average,26,Asian,,,,,,,
18212135,Denny's,214,Abu Dhabi,54.38279729,24.49550307,190,Emirati Diram(AED),No,No,No,No,4,4.6,Dark Green,Excellent,207,American,,,,,,,
5704255,Famous Dave's Barbecue,214,Abu Dhabi,54.38294616,24.49569253,260,Emirati Diram(AED),No,Yes,No,No,4,4.6,Dark Green,Excellent,376,American,,,,,,,
5701978,Pizza Di Rocco,214,Abu Dhabi,54.38193094,24.48557932,150,Emirati Diram(AED),Yes,Yes,No,No,3,4.4,Green,Very Good,471,Italian, Pizza,,,,,,
5701729,Sofra Istanbul,214,Abu Dhabi,54.37127855,24.47756501,70,Emirati Diram(AED),No,No,No,No,2,4.3,Green,Very Good,224,Turkish, Arabian, Middle Eastern,,,,,
5704168,Salt,214,Abu Dhabi,54.38080709,24.4543119,100,Emirati Diram(AED),No,No,No,No,3,4.2,Green,Very Good,228,Fast Food, Burger,,,,,,
18277098,Genghis Grill,214,Abu Dhabi,54.37500816,24.47083582,180,Emirati Diram(AED),No,No,No,No,4,4.6,Dark Green,Excellent,81,Asian,,,,,,,
5701446,Olive Garden,214,Abu Dhabi,54.37332205,24.46936983,230,Emirati Diram(AED),No,No,No,No,4,4.1,Green,Very Good,422,Italian, Pizza,,,,,,
5700052,Cho Gao - Crowne Plaza Abu Dhabi,214,Abu Dhabi,54.365694,24.491235,350,Emirati Diram(AED),Yes,Yes,No,No,4,4.4,Green,Very Good,246,Thai, Japanese, Chinese, Indonesian, Vietnamese,,,
5702418,Gazebo,214,Abu Dhabi,54.52412188,24.33421694,120,Emirati Diram(AED),Yes,Yes,No,No,3,4,Green,Very Good,355,Indian, North Indian, Mughlai, Biryani,,,,
5700386,Sangeetha Vegetarian Restaurant,214,Abu Dhabi,54.36377607,24.48525254,60,Emirati Diram(AED),No,Yes,No,No,2,3.6,Yellow,Good,268,Indian, South Indian,,,,,,
5704202,Hot Palayok,214,Abu Dhabi,54.36615754,24.48277094,100,Emirati Diram(AED),No,Yes,No,No,3,4.5,Dark Green,Excellent,162,Filipino, Japanese, Asian,,,,,
5701052,Applebee's,214,Abu Dhabi,54.41314146,24.43409939,250,Emirati Diram(AED),No,Yes,No,No,4,4,Green,Very Good,205,American, Mexican, Seafood,,,,,
5704118,Tikka Tonight,214,Abu Dhabi,54.51003961,24.36312973,50,Emirati Diram(AED),No,Yes,No,No,2,4,Green,Very Good,277,Pakistani, Afghani, Indian, Hyderabadi,,,,
5701548,Bait El Khetyar,214,Abu Dhabi,54.37143378,24.48841145,70,Emirati Diram(AED),No,Yes,No,No,2,4,Green,Very Good,380,Lebanese, Arabian, Middle Eastern,,,,,
18235425,Indian By Nature,214,Abu Dhabi,54.37324997,24.48959102,80,Emirati Diram(AED),Yes,Yes,No,No,3,4.3,Green,Very Good,180,Indian,,,,,,,
5702615,Via Delhi,214,Abu Dhabi,54.37422059,24.49089202,100,Emirati Diram(AED),No,Yes,No,No,3,4,Green,Very Good,525,Indian, North Indian, Chinese,,,,,
5703500,Punjab Grill,214,Abu Dhabi,54.4872137,24.4106148,330,Emirati Diram(AED),Yes,No,No,No,4,4.9,Dark Green,Excellent,216,Indian, North Indian,,,,,,
18253896,Tamba,214,Abu Dhabi,54.358147,24.488161,500,Emirati Diram(AED),Yes,No,No,No,4,4.7,Dark Green,Excellent,201,Indian,,,,,,,
5701917,P.F. Chang's,214,Abu Dhabi,54.35782894,24.48761082,250,Emirati Diram(AED),No,No,No,No,4,4.2,Green,Very Good,435,Chinese,,,,,,,
5702574,The Cheesecake Factory,214,Abu Dhabi,54.60685361,24.49053138,200,Emirati Diram(AED),No,No,No,No,4,4.6,Dark Green,Excellent,586,American, Desserts,,,,,,
202321,The Farm,214,Dubai,55.310519,25.095044,280,Emirati Diram(AED),Yes,No,No,No,3,3.9,Yellow,Good,927,Mediterranean, Italian, Thai, European,,,,
206488,Maharaja Bhog,214,Dubai,55.30919038,25.25124063,90,Emirati Diram(AED),Yes,Yes,No,No,2,4.1,Green,Very Good,1448,Indian, Rajasthani,,,,,,
209654,Rasoi Ghar,214,Dubai,55.3019169,25.25007862,90,Emirati Diram(AED),Yes,Yes,No,No,2,4.3,Green,Very Good,1281,Indian,,,,,,,
18340881,Barbeque Nation,214,Dubai,55.215341,25.11338,150,Emirati Diram(AED),Yes,No,No,No,3,4.5,Dark Green,Excellent,307,Indian, North Indian,,,,,,
18233284,Farzi Cafe,214,Dubai,55.26191946,25.2080323,200,Emirati Diram(AED),Yes,No,No,No,3,4.5,Dark Green,Excellent,909,International, Indian,,,,,,
18269368,AB's Absolute Barbecues,214,Dubai,55.32874,25.254105,160,Emirati Diram(AED),Yes,No,No,No,3,4.9,Dark Green,Excellent,641,Continental, Indian,,,,,,
18254160,Carnival By Tresind,214,Dubai,55.281966,25.211183,500,Emirati Diram(AED),Yes,No,No,No,4,4.9,Dark Green,Excellent,322,Indian,,,,,,,
208939,AB's Absolute Barbecues,214,Dubai,55.17874617,25.10777315,160,Emirati Diram(AED),Yes,No,No,No,3,4.8,Dark Green,Excellent,2510,Indian, Continental,,,,,,
201531,Hard Rock Cafe,214,Dubai,55.35147775,25.22399154,300,Emirati Diram(AED),No,No,No,No,4,4.5,Dark Green,Excellent,1388,American, Burger,,,,,,
208965,The Coffee Club,214,Dubai,55.25639722,25.21110278,140,Emirati Diram(AED),No,Yes,No,No,3,4.5,Dark Green,Excellent,403,Cafe,,,,,,,
208778,SALT,214,Dubai,55.21152779,25.16812806,100,Emirati Diram(AED),No,No,No,No,3,4.3,Green,Very Good,1351,Fast Food, Burger,,,,,,
209703,Din Tai Fung,214,Dubai,55.19854523,25.11851301,160,Emirati Diram(AED),No,No,No,No,3,4.3,Green,Very Good,661,Asian, Chinese,,,,,,
18381837,SpiceKlub,214,Dubai,55.288061,25.252054,150,Emirati Diram(AED),Yes,No,No,No,3,4.4,Green,Very Good,281,Indian, North Indian, Street Food,,,,,
208850,Tresind - Nassima Royal Hotel,214,Dubai,55.28256778,25.22347744,500,Emirati Diram(AED),Yes,No,No,No,4,4.9,Dark Green,Excellent,1352,Indian,,,,,,,
210134,Grand Barbeque Buffet Restaurant,214,Dubai,55.27340334,25.24107351,150,Emirati Diram(AED),Yes,Yes,No,No,3,4.4,Green,Very Good,552,Indian, Asian,,,,,,
201044,Red Lobster,214,Dubai,55.278525,25.198291,285,Emirati Diram(AED),No,No,No,No,3,3.2,Orange,Average,506,Seafood, American,,,,,,
201340,The Cheesecake Factory,214,Dubai,55.27856994,25.19726756,270,Emirati Diram(AED),No,No,No,No,3,4.7,Dark Green,Excellent,2424,American, Desserts,,,,,,
18289126,Parker's,214,Dubai,55.27927805,25.19500831,170,Emirati Diram(AED),No,No,No,No,3,4.3,Green,Very Good,386,Cafe, Burger,,,,,,
202507,Applebee's,214,Dubai,55.27430557,25.21135663,250,Emirati Diram(AED),No,Yes,No,No,3,3.7,Yellow,Good,500,American, Mexican, Burger,,,,,
210139,Grub Shack,214,Dubai,55.32548446,25.22931113,130,Emirati Diram(AED),Yes,Yes,No,No,3,4.3,Green,Very Good,544,Goan, Chinese, Indian, North Indian,,,,
5600424,Kamat,214,Sharjah,55.39273214,25.33315516,85,Emirati Diram(AED),No,Yes,No,No,3,3.9,Yellow,Good,285,Indian, North Indian, South Indian, Chinese,,,,
5602751,Vadakkan Pepper,214,Sharjah,55.396984,25.338089,70,Emirati Diram(AED),No,Yes,No,No,3,3.8,Yellow,Good,210,South Indian,,,,,,,
5600457,Gazebo,214,Sharjah,55.39269626,25.33320395,120,Emirati Diram(AED),No,Yes,No,No,4,4.1,Green,Very Good,372,Indian, Mughlai, South Indian, Biryani,,,,
5600642,Katis Restaurant,214,Sharjah,55.37637066,25.32578908,65,Emirati Diram(AED),No,No,No,No,3,4.3,Green,Very Good,316,Indian, North Indian, Chinese,,,,,
18268134,Zaroob,214,Sharjah,55.38474888,25.32451353,110,Emirati Diram(AED),No,Yes,No,No,4,3.9,Yellow,Good,69,Lebanese,,,,,,,
18376208,Derby,214,Sharjah,55.37086055,25.33045321,40,Emirati Diram(AED),No,No,No,No,2,4.1,Green,Very Good,33,Fast Food, American,,,,,,
5600959,Nayaab Haandi,214,Sharjah,55.37552107,25.32813499,100,Emirati Diram(AED),No,Yes,No,No,4,4.1,Green,Very Good,449,Pakistani, Indian,,,,,,
5600103,Najmat Lahore Restaurant,214,Sharjah,55.38215585,25.35508316,80,Emirati Diram(AED),No,Yes,No,No,3,4.2,Green,Very Good,504,Pakistani, Indian, Mughlai,,,,,
5602586,Saffron,214,Sharjah,55.38290787,25.35443539,90,Emirati Diram(AED),No,Yes,No,No,3,4.1,Green,Very Good,192,Pakistani, Chinese, Indian, Afghani,,,,
5600961,Pizza Hut,214,Sharjah,55.37454341,25.30564046,80,Emirati Diram(AED),No,No,No,No,3,2.4,Red,Poor,154,Fast Food, Pizza,,,,,,
5600960,Al Mukhtar Bakery,214,Sharjah,55.37728127,25.3084117,50,Emirati Diram(AED),No,No,No,No,2,4.2,Green,Very Good,142,Bakery, Arabian, Middle Eastern,,,,,
5601340,Aroos Damascus,214,Sharjah,55.39045796,25.34640794,60,Emirati Diram(AED),No,No,No,No,3,4.2,Green,Very Good,444,Arabian, Middle Eastern,,,,,,
5600701,Nando's,214,Sharjah,55.376027,25.32188994,160,Emirati Diram(AED),No,Yes,No,No,4,4.2,Green,Very Good,265,African, Portuguese,,,,,,
5601404,Peking Chinese Restaurant,214,Sharjah,55.39922744,25.34839077,130,Emirati Diram(AED),No,Yes,No,No,4,3.8,Yellow,Good,227,Chinese, Thai,,,,,,
5600556,TGI Friday's,214,Sharjah,55.38781766,25.32774497,250,Emirati Diram(AED),No,Yes,No,No,4,3.9,Yellow,Good,357,American, Mexican,,,,,,
5602055,Rajasthan Al Malaki,214,Sharjah,55.45195531,25.2887722,60,Emirati Diram(AED),No,No,No,No,3,4.8,Dark Green,Excellent,459,Indian, North Indian,,,,,,
5601521,Applebee's,214,Sharjah,55.37353624,25.29782287,250,Emirati Diram(AED),No,Yes,No,No,4,4.1,Green,Very Good,197,American, Mexican, Burger,,,,,
5602377,Paper Fig,214,Sharjah,55.45834266,25.3084123,150,Emirati Diram(AED),No,No,No,No,4,4.5,Dark Green,Excellent,143,Cafe, Bakery, Desserts,,,,,
5602884,Sis Burger,214,Sharjah,55.45425095,25.31127229,50,Emirati Diram(AED),No,No,No,No,2,3.8,Yellow,Good,12,Fast Food, Burger,,,,,,
5602942,Crafted Blends,214,Sharjah,55.460279,25.310369,110,Emirati Diram(AED),No,No,No,No,4,4.2,Green,Very Good,43,Cafe,,,,,,,
3400025,Jahanpanah,1,Agra,78.01154444,27.16166111,850,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,140,North Indian, Mughlai,,,,,,
3400341,Rangrezz Restaurant,1,Agra,0,0,700,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,71,North Indian, Mughlai,,,,,,
3400005,Time2Eat - Mama Chicken,1,Agra,78.01160797,27.16083249,500,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,94,North Indian,,,,,,,
3400021,Chokho Jeeman Marwari Jain Bhojanalya,1,Agra,77.99809167,27.19592778,400,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,87,Rajasthani,,,,,,,
3400017,Pinch Of Spice,1,Agra,78.00755278,27.201725,1000,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,177,North Indian, Chinese, Mughlai,,,,,
3400325,MoMo Cafe,1,Agra,0,0,2000,Indian Rupees(Rs.),No,No,No,No,4,4,Green,Very Good,45,North Indian, European,,,,,,
3400059,Peshawri - ITC Mughal,1,Agra,78.044095,27.160934,2500,Indian Rupees(Rs.),No,No,No,No,4,4.3,Green,Very Good,133,North Indian, Mughlai,,,,,,
3400060,Taj Bano - ITC Mughal,1,Agra,78.044095,27.160934,2500,Indian Rupees(Rs.),No,No,No,No,4,4,Green,Very Good,41,Mughlai,,,,,,,
3400348,G Thal,1,Agra,0,0,800,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,59,Rajasthani, Gujarati, Mughlai,,,,,
3400072,Dawat-e-Nawab - Radisson Blu,1,Agra,78.057044,27.163303,3600,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good,46,North Indian, Mughlai,,,,,,
3400073,The Latitude - Radisson Blu,1,Agra,78.057044,27.163303,0,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,103,North Indian, Chinese, Continental,,,,,
3400019,Dasaprakash Restaurant,1,Agra,78.01505278,27.16510833,550,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,121,South Indian, Desserts,,,,,,
3400033,The Charcoal Chimney,1,Agra,78.04299,27.159795,1100,Indian Rupees(Rs.),No,No,No,No,3,3.4,Orange,Average,70,North Indian, Chinese, Continental, Mughlai,,,,
3400346,Sheroes Hangout,1,Agra,78.040165,27.16185,0,Indian Rupees(Rs.),No,No,No,No,1,4.9,Dark Green,Excellent,77,Cafe, North Indian, Chinese,,,,,
3400350,Bon Barbecue,1,Agra,0,0,1500,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good,57,North Indian, Chinese, Continental,,,,,
3400391,Chapter 1 Cafe,1,Agra,0,0,0,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,98,Cafe, Italian, Mexican, North Indian, Continental,,,
3400016,Pind Balluchi,1,Agra,78.04725,27.15777222,900,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,175,North Indian, Mughlai,,,,,,
3400105,Pizza Hut,1,Agra,78.03471389,27.16169444,700,Indian Rupees(Rs.),No,No,No,No,2,4.4,Green,Very Good,134,Italian, Pizza,,,,,,
3400326,Tea'se Me - Rooftop Tea Boutique,1,Agra,0,0,1000,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,166,Chinese, Italian, Continental, North Indian,,,,
3400392,Thaaliwala,1,Agra,78.045359,27.158822,700,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,168,North Indian, Fast Food,,,,,,
111895,650 - The Global Kitchen,1,Ahmedabad,72.5375741,23.01045111,900,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,1582,Chinese, Italian, North Indian, Mexican, Mediterranean, Thai,,
110502,Patang - The Revolving Restaurant,1,Ahmedabad,72.572009,23.0261651,1800,Indian Rupees(Rs.),No,No,No,No,4,3.7,Yellow,Good,1315,Continental, Chinese, North Indian,,,,,
18396250,Huber & Holly,1,Ahmedabad,72.5123947,23.0383109,300,Indian Rupees(Rs.),No,Yes,No,No,1,4.5,Dark Green,Excellent,217,Ice Cream, Desserts, Continental,,,,,
113702,@Mango,1,Ahmedabad,72.5017644,23.0401633,800,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,769,North Indian, Continental, Mexican, Italian,,,,
113433,Fozzie's Pizzaiolo,1,Ahmedabad,72.5098065,23.0330688,900,Indian Rupees(Rs.),No,Yes,No,No,3,4.3,Green,Very Good,731,Pizza, Italian, Beverages, Desserts,,,,
18438909,La Pino'z Pizza,1,Ahmedabad,72.5124872,23.0382314,500,Indian Rupees(Rs.),No,Yes,No,No,2,4.4,Green,Very Good,113,Pizza, Italian,,,,,,
18143128,Mocha,1,Ahmedabad,72.511307,23.0318508,1000,Indian Rupees(Rs.),No,Yes,No,No,3,4.4,Green,Very Good,944,Cafe, Continental, Desserts,,,,,
18438944,Blue -  Rooftop Cafe Restaurant Bistro,1,Ahmedabad,72.5570374,23.0290619,1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.8,Yellow,Good,63,North Indian, Cafe, Italian, Mexican, Continental,,,
110436,MoMo Caf - Courtyard By Marriott,1,Ahmedabad,72.5115815,23.027929,1400,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,375,North Indian, South Indian, Asian, Continental,,,,
18385201,Cryo Lab,1,Ahmedabad,72.55998429,23.02874796,350,Indian Rupees(Rs.),No,No,No,No,2,4.6,Dark Green,Excellent,166,Desserts, Ice Cream,,,,,,
110395,Swati Snacks,1,Ahmedabad,72.55903311,23.02443364,450,Indian Rupees(Rs.),No,No,No,No,2,4.4,Green,Very Good,697,Fast Food, Street Food, South Indian,,,,,
18335583,Brick Kitchen,1,Ahmedabad,72.5316389,23.0643038,900,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good,325,North Indian, Chinese, Continental,,,,,
110237,Kabir Restaurant,1,Ahmedabad,72.5239649,23.04850469,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,432,North Indian, Chinese, Continental, Desserts, Fast Food, Sandwich,,
113537,Puffizza,1,Ahmedabad,72.53774978,23.04619268,700,Indian Rupees(Rs.),No,Yes,No,No,2,4.3,Green,Very Good,744,Italian, Fast Food,,,,,,
113703,Cafe Alfresco,1,Ahmedabad,72.5498285,23.0437235,700,Indian Rupees(Rs.),No,Yes,No,No,2,4,Green,Very Good,404,Cafe, Beverages, Desserts, Pizza,,,,
18385186,The Cafe Baraco,1,Ahmedabad,72.5504755,23.0443367,600,Indian Rupees(Rs.),No,Yes,No,No,2,4.4,Green,Very Good,317,Cafe, Italian,,,,,,
113325,Nini's Kitchen,1,Ahmedabad,72.5072645,23.0117723,950,Indian Rupees(Rs.),No,Yes,No,No,3,4.5,Dark Green,Excellent,1138,North Indian, Continental, Beverages, Italian, Burger, Healthy Food, Mediterranean,
111826,Yanki Sizzlers,1,Ahmedabad,72.5181257,23.0534466,1200,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,1041,Continental, Italian, Chinese,,,,,
110516,The Garden Cafe - The Fern,1,Ahmedabad,72.5222172,23.0640914,1200,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,192,North Indian, Italian, Asian, South Indian,,,,
18371341,Mazzo,1,Ahmedabad,72.5281083,23.0418026,550,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,166,Cafe, American, Continental, Armenian, Fast Food,,,
113570,Turquoise Villa,1,Ahmedabad,72.5434513,23.0285142,1200,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,535,Continental,,,,,,,
2400020,Aryan Family's Delight,1,Allahabad,81.834502,25.454648,500,Indian Rupees(Rs.),No,No,No,No,3,3.4,Orange,Average,57,North Indian, South Indian, Fast Food,,,,,
2400148,Bean Here,1,Allahabad,81.83316667,25.45343611,350,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,76,Cafe, Fast Food,,,,,,
2400019,Bikanerwala,1,Allahabad,81.832616,25.451517,500,Indian Rupees(Rs.),No,No,No,No,3,3.2,Orange,Average,51,North Indian, Street Food, Fast Food,,,,,
2400193,Dewsis,1,Allahabad,0,0,600,Indian Rupees(Rs.),No,No,No,No,3,3.4,Orange,Average,99,North Indian, Chinese,,,,,,
2400027,Friends Forever,1,Allahabad,81.835585,25.457687,600,Indian Rupees(Rs.),No,No,No,No,3,3.4,Orange,Average,83,North Indian, Chinese,,,,,,
17960073,Hotel Ravisha Continental,1,Allahabad,0,0,600,Indian Rupees(Rs.),No,No,No,No,3,3.4,Orange,Average,18,North Indian, South Indian, Chinese,,,,,
2400119,KFC,1,Allahabad,81.839744,25.449659,500,Indian Rupees(Rs.),No,No,No,No,3,3.4,Orange,Average,58,American, Fast Food,,,,,,
2400014,McDonald's,1,Allahabad,81.834279,25.450329,400,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,53,Fast Food,,,,,,,
2400403,Pind Balluchi,1,Allahabad,0,0,800,Indian Rupees(Rs.),No,No,No,No,3,3.2,Orange,Average,6,North Indian, Mughlai,,,,,,
2400349,Pizza Hut,1,Allahabad,0,0,700,Indian Rupees(Rs.),No,No,No,No,3,3.4,Orange,Average,35,Italian, Pizza,,,,,,
2400279,Subway,1,Allahabad,0,0,400,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,32,Fast Food, American, Salad, Healthy Food,,,,
2400017,Tandoor Restaurant,1,Allahabad,81.860187,25.443994,500,Indian Rupees(Rs.),No,No,No,No,3,3.2,Orange,Average,151,North Indian, Chinese,,,,,,
18317988,The BrewMaster,1,Allahabad,81.83279631,25.45164569,0,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,49,North Indian, Chinese, Italian,,,,,
2400144,The Tamarind Tree,1,Allahabad,81.834841,25.459775,500,Indian Rupees(Rs.),No,No,No,No,3,3.4,Orange,Average,106,South Indian, Chinese,,,,,,
2400195,Cafe El Chico,1,Allahabad,81.83616667,25.44987222,1000,Indian Rupees(Rs.),No,No,No,No,4,3.6,Yellow,Good,59,Continental, Italian,,,,,,
2400052,Eat On,1,Allahabad,81.834236,25.450377,200,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,105,North Indian,,,,,,,
2400016,Hot Stuff,1,Allahabad,81.841889,25.45235,500,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good,105,North Indian, Fast Food,,,,,,
2400293,Paradise,1,Allahabad,81.83168056,25.45031667,500,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,57,Desserts, Fast Food,,,,,,
2400009,Sagar Ratna,1,Allahabad,81.859682,25.457116,400,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,134,South Indian, North Indian, Chinese, Continental,,,,
2400010,Moti Mahal Delux,1,Allahabad,81.834492,25.454697,800,Indian Rupees(Rs.),No,No,No,No,3,3.3,Orange,Average,58,Mughlai, North Indian, Chinese,,,,,
2200011,Makhan Fish and Chicken Corner,1,Amritsar,74.884359,31.64362,700,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,345,North Indian, Chinese,,,,,,
2200078,Charming Chicken,1,Amritsar,74.884384,31.644532,300,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,151,North Indian,,,,,,,
18204507,Ahuja Milk Bhandar,1,Amritsar,0,0,100,Indian Rupees(Rs.),No,No,No,No,1,4,Green,Very Good,52,Beverages,,,,,,,
2200030,Crystal Restaurant,1,Amritsar,74.875878,31.635658,800,Indian Rupees(Rs.),No,No,No,No,3,3.4,Orange,Average,122,North Indian, Mughlai,,,,,,
2200201,Brijwasi Chat Bhandar,1,Amritsar,74.87575556,31.63488333,150,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,56,Street Food,,,,,,,
2200067,Bubby Fish & Chicken Corner,1,Amritsar,74.875828,31.635671,300,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,91,North Indian,,,,,,,
2200358,Bon Gateau,1,Amritsar,0,0,500,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,26,Cafe, Bakery, Fast Food,,,,,
2200001,The Yellow Chilli,1,Amritsar,74.86276111,31.65558889,1200,Indian Rupees(Rs.),No,No,No,No,3,3.4,Orange,Average,98,North Indian, Mughlai, Chinese,,,,,
2200033,La Roma Pizzeria,1,Amritsar,74.86299167,31.65044167,400,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,111,Fast Food, Italian,,,,,,
2200283,Sakhis Watz Kukin,1,Amritsar,74.8649101,31.6466891,700,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,51,North Indian, Chinese,,,,,,
2200045,The Kulcha Land,1,Amritsar,74.86416667,31.65319167,200,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,206,North Indian, Street Food,,,,,,
2200149,Shudh Restaurant,1,Amritsar,74.87981389,31.62404722,600,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,44,North Indian, South Indian, Chinese, Fast Food,,,,
2200043,Bade Bhai Ka Brothers' Dhaba,1,Amritsar,74.87461944,31.62394722,500,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,94,North Indian, Fast Food,,,,,,
2200044,Bharawan Da Dhaba,1,Amritsar,74.87833333,31.62615278,500,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,461,North Indian, Fast Food,,,,,,
2200132,Brothers Dhaba,1,Amritsar,74.877666,31.625981,500,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,276,North Indian,,,,,,,
2200236,Brothers' Amritsari Dhaba,1,Amritsar,74.87957778,31.62261111,400,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,71,North Indian,,,,,,,
2200175,Gurdas Ram Jalebi Wala,1,Amritsar,0,0,100,Indian Rupees(Rs.),No,No,No,No,1,4.1,Green,Very Good,104,Mithai,,,,,,,
2200000,Kesar Da Dhabha,1,Amritsar,74.873005,31.624386,500,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,878,North Indian,,,,,,,
2200055,Beera Chicken Corner,1,Amritsar,74.883997,31.641991,500,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,192,North Indian,,,,,,,
2200034,Surjit Food Plaza,1,Amritsar,74.877002,31.644818,1000,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good,96,North Indian,,,,,,,
